year,title
2015,"New measures of mental state and behavior based on data collected from sensors, smartphones, and the Internet."
2015,A context-aware-based audio guidance system for blind people using a multimodal profile model.
2015,Synchronous wearable wireless body sensor network composed of autonomous textile nodes.
2015,"Superstable transparent conductive Cu@Cu4Ni nanowire elastomer composites against oxidation, bending, stretching, and twisting for flexible and stretchable optoelectronics."
2015,Capturing exposures: using automated cameras to document environmental determinants of obesity.
2015,Comparison and characterization of Android-based fall detection systems.
2015,Stretchable and transparent electrodes using hybrid structures of graphene-metal nanotrough networks with high performances and ultimate uniformity.
2015,Cobalt sulfide nanosheet/graphene/carbon nanotube nanocomposites as flexible electrodes for hydrogen evolution.
2015,"PhysioDroid: combining wearable health sensors and mobile devices for a ubiquitous, continuous, and personal monitoring."
2015,Complexity index from a personalized wearable monitoring system for assessing remission in mental health.
2016,Integration of tablet technologies in the e-laboratory of cytology: a health technology assessment.
2014,Accessing and using data from wearable fitness devices.
2015,Organic nanowire fabrication and device applications.
2015,Ultrasound-guided central venous access using Google Glass.
2015,A pilot study of a wearable apnoea detection device.
2015,High-performance two-ply yarn supercapacitors based on carbon nanotube yarns dotted with Co3 O4 and NiO nanoparticles.
2014,Application of piezoelectric nanogenerator in medicine: bio-experiment and theoretical exploration.
2015,Adaptive motion artefact reduction in respiration and ECG signals for wearable healthcare monitoring systems.
2015,A novel approach for discovering human behavior patterns using unsupervised methods.
2020,Med-vest: A wearable sensory platform.
2020,Zero-Effort Camera-Assisted Calibration Techniques for Wearable Motion Sensors.
2016,"Toward continuous, noninvasive assessment of ventricular function and hemodynamics: wearable ballistocardiography."
2015,HuMOVE: a low-invasive wearable monitoring platform in sexual medicine.
2015,A wearable respiratory monitoring device--the between-days variability of calibration.
2015,"Highly-flexible, low-cost, all stainless steel mesh-based dye-sensitized solar cells."
2016,A 58 nW ECG ASIC With Motion-Tolerant Heartbeat Timing Extraction for Wearable Cardiovascular Monitoring.
2015,Inertial sensing-based pre-impact detection of falls involving near-fall scenarios.
2015,TROIKA: a general framework for heart rate monitoring using wrist-type photoplethysmographic signals during intensive physical exercise.
2016,Automatic heart rate normalization for accurate energy expenditure estimation. An analysis of activities of daily living and heart rate features.
2015,Novel wearable and wireless ring-type pulse oximeter with multi-detectors.
2015,Stretchable polymer solar cell fibers.
2016,Kinematic analysis of 24-hour recording of walking pattern in patients with vascular parkinsonism.
2015,"Capture of the circulating Plasmodium falciparum biomarker HRP2 in a multiplexed format, via a wearable skin patch."
2014,Smart wearable body sensors for patient self-assessment and monitoring.
2015,Wearability assessment of a wearable system for Parkinson's disease remote monitoring based on a body area network of sensors.
2015,Design of a 6-DOF upper limb rehabilitation exoskeleton with parallel actuated joints.
2015,"Heterolayered, one-dimensional nanobuilding block mat batteries."
2015,Contact patterns among high school students.
2014,Wearable wireless tactile display for virtual interactions with soft bodies.
2014,Wearable nanoparticle-based devices could have potential clinical applications.
2015,The rise of wearable recording devices: opportunities and risks in medical settings.
2020,Human stress monitoring through an organic cotton-fiber biosensor.
2016,Quantitative evaluation of the use of actigraphy for neurological and psychiatric disorders.
2016,Implementing safe sleep practices in a neonatal intensive care unit.
2015,Clinical validation of a low-power and wearable ECG patch for long term full-disclosure monitoring.
2016,"Validity of a trunk-mounted accelerometer to assess peak accelerations during walking, jogging and running."
2015,System light-loading technology for mHealth: Manifold-learning-based medical data cleansing and clinical trials in WE-CARE Project.
2015,Logic-centered architecture for ubiquitous health monitoring.
2015,An automatic rules extraction approach to support OSA events detection in an mHealth system.
2015,A novel HMM distributed classifier for the detection of gait phases by means of a wearable inertial sensor network.
2015,Detecting gunshots using wearable accelerometers.
2016,Ergonomic evaluation of a wearable assistive device for overhead work.
2015,A stretchable strain sensor based on a metal nanoparticle thin film for human motion detection.
2015,Detection of jumping and landing force in laying hens using wireless wearable sensors.
2015,Sensor-derived physical activity parameters can predict future falls in people with dementia.
2015,Automated evaluation of physical therapy exercises using multi-template dynamic time warping on wearable sensor signals.
2014,myEpi. Epidemiology of One.
2015,A highly flexible and compact magnetoresistive analytic device.
2015,Activity trackers: a critical review.
2015,How Google Glass could support patients with diabetes mellitus in daily life.
2019,Psychophysiology in the study of psychological trauma: where are we now and where do we need to be?
2015,A lightweight polymer solar cell textile that functions when illuminated from either side.
2015,Multimodal activity monitoring for home rehabilitation of geriatric fracture patients--feasibility and acceptance of sensor systems in the GAL-NATARS study.
2014,Wearable biosensor systems and resilience: a perfect storm in health care?
2015,Microfluidic serpentine antennas with designed mechanical tunability.
2015,How can I maintain my patient with diabetes and history of foot ulcer in remission?
2015,Directional navigation improves opportunistic communication for emergencies.
2015,Good lateral harmonic stability combined with adequate gait speed is required for low fall risk in older people.
2016,Time-Varying Ankle Mechanical Impedance During Human Locomotion.
2015,"High-density, stretchable, all-solid-state microsupercapacitor arrays."
2015,The virtual toxicology service: wearable head-mounted devices for medical toxicology.
2015,Effect of light and vigorous physical activity on balance and gait of older adults.
2016,What Does Big Data Mean for Wearable Sensor Systems? Contribution of the IMIA Wearable Sensors in Healthcare WG.
2015,Flexible capacitive electrodes for minimizing motion artifacts in ambulatory electrocardiograms.
2015,Models for 31-mode PVDF energy harvester for wearable applications.
2015,A low computational cost algorithm for REM sleep detection using single channel EEG.
2020,A fast color image enhancement algorithm based on Max Intensity Channel.
2015,Temporal parameters estimation for wheelchair propulsion using wearable sensors.
2015,Autocalibration of accelerometer data for free-living physical activity assessment using local gravity and temperature: an evaluation on four continents.
2015,"Sensitive, high-strain, high-rate bodily motion sensors based on graphene-rubber composites."
2014,Indoor and outdoor social alarms: understanding users' perspectives.
2015,Efficient speckle reduction for a laser illuminating on a micro-vibrated paper screen.
2014,Validity of a low-cost wearable device for body sway parameter evaluation.
2014,Validation of a low-cost wearable accelerometer for temporal gait parameter quantification.
2015,Smartphone-based recognition of states and state changes in bipolar disorder patients.
2015,A joint QRS detection and data compression scheme for wearable sensors.
2015,Programmable ExG biopotential front-end IC for wearable applications.
2015,Graphene-based conformal devices.
2015,Fabric-based integrated energy devices for wearable activity monitors.
2015,Performance-power consumption tradeoff in wearable epilepsy monitoring systems.
2015,Signal-quality indices for the electrocardiogram and photoplethysmogram: derivation and applications to wireless monitoring.
2016,"A novel adaptive, real-time algorithm to detect gait events from wearable sensors."
2015,Self-powered pH sensor based on a flexible organic-inorganic hybrid composite nanogenerator.
2015,Real-time detection of metal ions using conjugated polymer composite papers.
2015,Woven structured triboelectric nanogenerator for wearable devices.
2015,Gigahertz flexible graphene transistors for microwave integrated circuits.
2015,Capacitive measurement of ECG for ubiquitous healthcare.
2015,An optical fibre-based sensor for respiratory monitoring.
2015,Telemonitoring with respect to mood disorders and information and communication technologies: overview and presentation of the PSYCHE project.
2015,Integrating perovskite solar cells into a flexible fiber.
2015,Automatic fall monitoring: a review.
2015,Self-healable electrically conducting wires for wearable microelectronics.
2016,Wearable computing: Will it make people prosocial?
2014,[Modern instruments for electrocardiogram monitoring with wearable electrodes].
2015,Soft wearable contact lens sensor for continuous intraocular pressure monitoring.
2015,Implementation of a data packet generator using pattern matching for wearable ECG monitoring systems.
2015,Development and evaluation of a novel low-cost sensor-based knee flexion angle measurement system.
2015,WO3 nanoparticle-based conformable pH sensor.
2015,Qualitative assessment of tongue drive system by people with high-level spinal cord injury.
2015,A shoe-embedded piezoelectric energy harvester for wearable sensors.
2015,All-printed paper memory.
2016,A google glass application to support shoppers with dietary management of diabetes.
2015,The manumeter: a wearable device for monitoring daily use of the wrist and fingers.
2015,Investigation of galvanic-coupled intrabody communication using the human body circuit model.
2015,Interpersonal similarity between body movements in face-to-face communication in daily life.
2016,Outdoor thermal physiology along human pathways: a study using a wearable measurement system.
2015,Experiential virtual scenarios with real-time monitoring (interreality) for the management of psychological stress: a block randomized controlled trial.
2014,Next-generation wearable electronics.
2015,Wearable electronics and smart textiles: a critical review.
2015,Van der Waals epitaxy and photoresponse of hexagonal tellurium nanoplates on flexible mica sheets.
2015,Conducting polymer-skinned electroactive materials of lithium-ion batteries: ready for monocomponent electrodes without additional binders and conductive agents.
2015,Designing a wearable navigation system for image-guided cancer resection surgery.
2015,Standardizing accelerometer-based activity monitor calibration and output reporting.
2015,Highly foldable transparent conductive films composed of silver nanowire junctions prepared by chemical metal reduction.
2015,HyVE-hybrid vibro-electrotactile stimulation-is an efficient approach to multi-channel sensory feedback.
2014,Usability Study of a Wireless Monitoring System among Alzheimer's Disease Elderly Population.
2015,Smart sensors enable smart air conditioning control.
2015,Highly flexible dye-sensitized solar cells produced by sewing textile electrodes on cloth.
2015,Lithographically defined three-dimensional pore-patterned carbon with nitrogen doping for high-performance ultrathin supercapacitor applications.
2015,Improving compliance in remote healthcare systems through smartphone battery optimization.
2015,Facile strain analysis of largely bending films by a surface-labelled grating method.
2015,Fully-printed high-performance organic thin-film transistors and circuitry on one-micron-thick polymer films.
2015,Detecting falls with wearable sensors using machine learning techniques.
2015,Wearable multi-channel microelectrode membranes for elucidating electrophysiological phenotypes of injured myocardium.
2015,"Fiber-based wearable electronics: a review of materials, fabrication, devices, and applications."
2014,Improved noncontact optical sensor for detection of glucose concentration and indication of dehydration level.
2015,Embedded 3D printing of strain sensors within highly stretchable elastomers.
2014,Outpatient glycemic control with a bionic pancreas in type 1 diabetes.
2014,Safety of outpatient closed-loop control: first randomized crossover trials of a wearable artificial pancreas.
2015,The role of wearable sensors and wireless technologies for the assessment of heart rate variability in anorexia nervosa.
2015,A large bistable negative lens by integrating a polarization switch with a passively anisotropic focusing element.
2014,Pervasive brain monitoring and data sharing based on multi-tier distributed computing and linked data technology.
2015,Dealing with the effects of sensor displacement in wearable activity recognition.
2015,Flexible energy-storage devices: design consideration and recent progress.
2015,Robustness evaluation of heart rate variability measures for age gender related autonomic changes in healthy volunteers.
2015,Patient-stated preferences regarding volume-related risk mitigation strategies for hemodialysis.
2015,Elastic and wearable wire-shaped lithium-ion battery with high electrochemical performance.
2015,All-printable band-edge modulated ZnO nanowire photodetectors with ultra-high detectivity.
2016,Effectiveness of wearable defibrillators: systematic review and quality of evidence.
2015,Microflotronic arterial tonometry for continuous wearable non-invasive hemodynamic monitoring.
2015,Single case methodology in neurobehavioural rehabilitation: preliminary findings on biofeedback in the treatment of challenging behaviour.
2015,Quadcopter flight control using a low-cost hybrid interface with EEG-based classification and eye tracking.
2015,On ECG reconstruction using weighted-compressive sensing.
2015,RF communication with implantable wireless device: effects of beating heart on performance of miniature antenna.
2020,"iShadow: Design of a Wearable, Real-Time Mobile Gaze Tracker."
2019,Accuracy of a Novel Noninvasive Multisensor Technology to Estimate Glucose in Diabetic Subjects During Dynamic Conditions.
2019,New Wearable Computers Move Ahead: Google Glass and Smart Wigs.
2015,A heads-up display for diabetic limb salvage surgery: a view through the google looking glass.
2016,Electromagnetic respiratory effort harvester: human testing and metabolic cost analysis.
2018,Marketing analysis of a positive technology app for the self-management of psychological stress.
2015,Aqueous and air-compatible fabrication of high-performance conductive textiles.
2015,Wireless and wearable EEG system for evaluating driver vigilance.
2015,Dynamic Bayesian networks for context-aware fall risk assessment.
2015,"Surveying wearable human assistive technology for life and safety critical applications: standards, challenges and opportunities."
2015,A feasibility study of wearable activity monitors for pre-adolescent school-age children.
2014,Activity classification based on inertial and barometric pressure sensors at different anatomical locations.
2015,Non-invasive wearable electrochemical sensors: a review.
2018,Embedded sensor systems for health - providing the tools in future healthcare.
2018,Inter-BAN Interference Mitigation: A Correlated Equilibrium Perspective.
2018,Reflection/Transmission study of two fabrics with microwave properties.
2019,Wearable and implantable devices and systems.
2015,Miniature low-power inertial sensors: promising technology for implantable motion capture systems.
2015,Wearable sensors for patient-specific boundary shape estimation to improve the forward model for electrical impedance tomography (EIT) of neonatal lung function.
2015,Automatic ingestion monitor: a novel wearable device for monitoring of ingestive behavior.
2015,Broadband discrete-level excitations for improved extraction of information in bioimpedance measurements.
2015,Exploiting wearable goniometer technology for motion sensing gloves.
2015,Winding aligned carbon nanotube composite yarns into coaxial fiber full batteries with high performances.
2015,Reverse-micelle-induced porous pressure-sensitive rubber for wearable human-machine interfaces.
2015,"Design, development and testing of a low-cost sEMG system and its use in recording muscle activity in human gait."
2015,Identification of COPD patients' health status using an intelligent system in the CHRONIOUS wearable platform.
2015,Predictive monitoring of mobile patients by combining clinical observations with data from wearable sensors.
2015,All-in-one graphene fiber supercapacitor.
2015,Error correction algorithm for high accuracy bio-impedance measurement in wearable healthcare applications.
2015,Automatic identification and removal of ocular artifacts in EEG--improved adaptive predictor filtering for portable applications.
2015,"Metabolic rate of carrying added mass: a function of walking speed, carried mass and mass location."
2015,The role of the wearable cardioverter defibrillator in clinical practice.
2017,Wearable solar cells by stacking textile electrodes.
2015,Seamless tracing of human behavior using complementary wearable and house-embedded sensors.
2015,Coaxial wet-spun yarn supercapacitors for high-energy density and safe wearable electronics.
2014,"Twenty-four-hour ambulatory recording of cerebral hemodynamics, systemic hemodynamics, electrocardiography, and actigraphy during people's daily activities."
2016,The Effectiveness of the Snug Vest on Stereotypic Behaviors in Children Diagnosed With an Autism Spectrum Disorder.
2015,Quantified self and human movement: a review on the clinical impact of wearable sensing and feedback for gait analysis and intervention.
2015,Fiber-based generator for wearable electronics and mobile medication.
2014,Application of ICD guidelines and indications in a community-based academic hospital: a case series-based discussion.
2014,Protection from outpatient sudden cardiac death following ICD removal using a wearable cardioverter defibrillator.
2014,An Arbitrary Waveform Wearable Neuro-stimulator System for Neurophysiology Research on Freely Behaving Animals.
2015,Dynamical learning and tracking of tremor and dyskinesia from wearable sensors.
2015,An armband wearable device for overnight and cuff-less blood pressure measurement.
2016,Ambulatory measurement of three-dimensional foot displacement during treadmill walking using wearable wireless ultrasonic sensor network.
2015,Unobtrusive sensing and wearable devices for health informatics.
2015,Integrated circuits and electrode interfaces for noninvasive physiological monitoring.
2015,Wearable biomedical measurement systems for assessment of mental stress of combatants in real time.
2015,First use of model predictive control in outpatient wearable artificial pancreas.
2015,Core-spun carbon nanotube yarn supercapacitors for wearable electronic textiles.
2015,Removal of urea in a wearable dialysis device: a reappraisal of electro-oxidation.
2015,Highly stretchable and sensitive strain sensor based on silver nanowire-elastomer nanocomposite.
2015,Right ventricular unloading and respiratory support with a wearable artificial pump-lung in an ovine model.
2014,A ZigBee-based location-aware fall detection system for improving elderly telecare.
2015,A review of the evidence for the use of ventilation as a surrogate measure of energy expenditure.
2017,Initial biomechanical evaluation of wearable tactile feedback system for gait rehabilitation in peripheral neuropathy.
2015,Thread-like supercapacitors based on one-step spun nanocomposite yarns.
2014,New generation of wearable goniometers for motion capture systems.
2015,An evaluation of classification algorithms for manual material handling tasks based on data obtained using wearable technologies.
2015,Low-power wearable respiratory sound sensing.
2015,Silver nanowire network transparent electrodes with highly enhanced flexibility by welding for application in flexible organic light-emitting diodes.
2015,Rehabilitation assessment for lower limb disability based on multi-disciplinary approaches.
2015,Development and evaluation of a prior-to-impact fall event detection algorithm.
2015,Photosensitive graphene transistors.
2014,Does robot-assisted gait rehabilitation improve balance in stroke patients? A systematic review.
2015,Non-volatile organic memory with sub-millimetre bending radius.
2014,Assisting drinking with an affordable BCI-controlled wearable robot and electrical stimulation: a preliminary investigation.
2015,A reference electrode based on polyvinyl butyral (PVB) polymer for decentralized chemical measurements.
2015,Fabrication of stretchable single-walled carbon nanotube logic devices.
2015,High-performance all-carbon yarn micro-supercapacitor for an integrated energy system.
2015,A shape-adaptive thin-film-based approach for 50% high-efficiency energy generation through micro-grating sliding electrification.
2015,Technical and clinical view on ambulatory assessment in Parkinson's disease.
2015,A wearable system for gait training in subjects with Parkinson's disease.
2016,Adaptive routing for dynamic on-body wireless sensor networks.
2015,Multivariable dynamic ankle mechanical impedance with relaxed muscles.
2014,Multifunctional wearable devices for diagnosis and therapy of movement disorders.
2015,A novel approach to ECG classification based upon two-layered HMMs in body sensor networks.
2014,Innovation through Wearable Sensors to Collect Real-Life Data among Pediatric Patients with Cardiometabolic Risk Factors.
2015,Flexible three-axial force sensor for soft and highly sensitive artificial touch.
2014,"A fast, robust algorithm for power line interference cancellation in neural recording."
2014,Compression in wearable sensor nodes: impacts of node topology.
2014,A wearable system for multi-segment foot kinetics measurement.
2015,Amount and intensity of daily living activities in Charcot-Marie-Tooth 1A patients.
2015,"Stretchable, wearable dye-sensitized solar cells."
2015,"Modeling users, context and devices for ambient assisted living environments."
2015,Monitoring fetal heart rate during pregnancy: contributions from advanced signal processing and wearable technology.
2015,Evaluation of accelerometer based multi-sensor versus single-sensor activity recognition systems.
2015,Monitoring Obstructive Sleep Apnea by means of a real-time mobile system based on the automatic extraction of sets of rules through Differential Evolution.
2014,"Assessment of upper body accelerations in young adults with intellectual disabilities while walking, running, and dual-task running."
2014,Rocker-sole footwear versus prefabricated foot orthoses for the treatment of pain associated with first metatarsophalangeal joint osteoarthritis: study protocol for a randomised trial.
2014,Wearable accelerometry-based technology capable of assessing functional activities in neurological populations in community settings: a systematic review.
2014,"Cellulose nanofiber/single-walled carbon nanotube hybrid non-woven macrofiber mats as novel wearable supercapacitors with excellent stability, tailorability and reliability."
2015,Assessment of lower limb prosthesis through wearable sensors and thermography.
2015,Enhanced monocular visual odometry integrated with laser distance meter for astronaut navigation.
2014,Fabrication and application of flexible graphene silk composite film electrodes decorated with spiky Pt nanospheres.
2014,WE-CARE: an intelligent mobile telecardiology system to enable mHealth applications.
2014,A motion-tolerant adaptive algorithm for wearable photoplethysmographic biosensors.
2014,Near-realistic mobile exergames with wireless wearable sensors.
2015,Feasibility study of a wearable system based on a wireless body area network for gait assessment in Parkinson's disease patients.
2015,"Wearable cardioverter-defibrillator in a patient with left ventricular noncompaction/hypertrabeculation, coronary artery disease, and polyneuropathy."
2015,A fuzzy controller for lower limb exoskeletons during sit-to-stand and stand-to-sit movement using wearable sensors.
2015,Source-gated transistors for order-of-magnitude performance improvements in thin-film digital circuits.
2015,Giant tunneling piezoresistance of composite elastomers with interlocked microdome arrays for ultrasensitive and multimodal electronic skins.
2014,Decreased plasma brain-derived neurotrophic factor and vascular endothelial growth factor concentrations during military training.
2014,"Poly-4-vinylphenol and poly(melamine-co-formaldehyde)-based graphene passivation method for flexible, wearable and transparent electronics."
2014,[Odor sensing system and olfactory display].
2014,Asymmetric carbon nanotube-MnO₂ two-ply yarn supercapacitors for wearable electronics.
2015,Use of external defibrillator jacket to facilitate safe delivery of radiotherapy for lung cancer - a report of two cases.
2015,Wearable cardioverter defibrillator: a life vest till the life boat (ICD) arrives.
2015,"Fully printed, highly sensitive multifunctional artificial electronic whisker arrays integrated with strain and temperature sensors."
2015,A textile-based wearable sensing device designed for monitoring the flexion angle of elbow and knee movements.
2014,Highly strong and elastic graphene fibres prepared from universal graphene oxide precursors.
2014,Immunochromatographic diagnostic test analysis using Google Glass.
2014,Monitoring capabilities of the Omron HJ-720ITC pedometer.
2014,"Gait analysis methods: an overview of wearable and non-wearable systems, highlighting clinical applications."
2014,Development and decline of upright gait stability.
2014,Tracking human activity and well-being in natural environments using wearable sensors and experience sampling.
2015,The promise of wearable activity sensors to define patient recovery.
2015,The use of a wearable camera improves autobiographical memory in patients with Alzheimer's disease.
2014,Online phase detection using wearable sensors for walking with a robotic prosthesis.
2014,Low-cost wearable data acquisition for stroke rehabilitation: a proof-of-concept study on accelerometry for functional task assessment.
2015,"Autonomous in situ analysis and real-time chemical detection using a backpack miniature mass spectrometer: concept, instrumentation development, and performance."
2014,Flexible power fabrics made of carbon nanotubes for harvesting thermoelectricity.
2014,High-performance multifunctional graphene yarns: toward wearable all-carbon energy storage textiles.
2015,Exploring the use of sensors to measure behavioral interactions: an experimental evaluation of using hand trajectories.
2014,"Infant deaths and injuries associated with wearable blankets, swaddle wraps, and swaddling."
2014,Fiber-based flexible all-solid-state asymmetric supercapacitors for integrated photodetecting system.
2014,Experimental evaluation of indoor magnetic distortion effects on gait analysis performed with wearable inertial sensors.
2014,Tackle and impact detection in elite Australian football using wearable microsensor technology.
2014,Non-invasive mouthguard biosensor for continuous salivary monitoring of metabolites.
2015,A wearable and highly sensitive pressure sensor with ultrathin gold nanowires.
2014,Dye-sensitized solar cells with vertically aligned TiO2 nanowire arrays grown on carbon fibers.
2015,Suitability of commercial barometric pressure sensors to distinguish sitting and standing activities for wearable monitoring.
2014,Gamma-irradiated carbon nanotube yarn as substrate for high-performance fiber supercapacitors.
2014,Ionic liquid-based solid phase microextraction necklaces for the environmental monitoring of ketamine.
2014,Wearable monitoring devices for assistive technology: case studies in post-polio syndrome.
2015,"Polymer-assisted metal deposition (PAMD): a full-solution strategy for flexible, stretchable, compressible, and wearable metal conductors."
2015,[Ventricular tachycardia in postinfarction patients and coronary heart disease. Treatment and prognostic significance].
2014,"Conformal piezoelectric energy harvesting and storage from motions of the heart, lung, and diaphragm."
2014,Wearable gait measurement system with an instrumented cane for exoskeleton control.
2014,A comparative study of supercapacitive performances of nickel cobalt layered double hydroxides coated on ZnO nanostructured arrays on textile fibre as electrodes for wearable energy storage devices.
2014,Recommendations for standardizing validation procedures assessing physical activity of older persons by monitoring body postures and movements.
2014,Possibilities of a personal laser scanning system for forest mapping and ecosystem services.
2014,Design and control of a bio-inspired soft wearable robotic device for ankle-foot rehabilitation.
2015,Evaluation of a wearable physiological status monitor during simulated fire fighting activities.
2014,Wearable multifunctional sensors using printed stretchable conductors made of silver nanowires.
2014,Comparison of piezoresistive monofilament polymer sensors.
2014,A new calibration methodology for thorax and upper limbs motion capture in children using magneto and inertial sensors.
2014,The MAIN Shirt: a textile-integrated magnetic induction sensor array.
2014,Wearable wireless remote monitoring system: an alternative for prolonged electrocardiographic monitoring.
2014,&quot;Tele-mentoring&quot;: an interventional procedure using a wearable computer: first-in-man.
2014,"Revisiting QRS detection methodologies for portable, wearable, battery-operated, and wireless ECG systems."
2015,Fall detection devices and their use with older adults: a systematic review.
2014,Biomedical sensing analyzer (BSA) for mobile-health (mHealth)-LTE.
2014,A novel and lightweight system to secure wireless medical sensor networks.
2014,Highly accurate recognition of human postures and activities through classification with rejection.
2014,A novel approach to joint flexion/extension angles measurement based on wearable UWB radios.
2014,FEEL: a system for frequent event and electrodermal activity labeling.
2014,A level-crossing based QRS-detection algorithm for wearable ECG sensors.
2014,Novel cloud and SOA-based framework for e-health monitoring using wireless biosensors.
2015,Wafer-scale design of lightweight and transparent electronics that wraps around hairs.
2014,Towards the development of a wearable feedback system for monitoring the activities of the upper-extremities.
2015,Kinematics based sensory fusion for wearable motion assessment in human walking.
2016,Motor Activity in Aging: An Integrated Approach for Better Quality of Life.
2016,An Adaptive Home-Use Robotic Rehabilitation System for the Upper Body.
2015,Straightforward and robust QRS detection algorithm for wearable cardiac monitor.
2015,Ultra-low-power wireless transmitter for neural prostheses with modified pulse position modulation.
2020,Assessing the Availability of Users to Engage in Just-in-Time Intervention in the Natural Environment.
2020,Contraction Sensing with Smart Braid McKibben Muscles.
2018,Physiological Modalities for Relaxation Skill Transfer in Biofeedback Games.
2018,BTG-AC: Break-the-Glass Access Control Model for Medical Data in Wireless Sensor Networks.
2017,Ambient temperature effect on pulse rate variability as an alternative to heart rate variability in young adult.
2020,Novel Piezoelectric Paper-Based Flexible Nanogenerators Composed of BaTiO<sub>3</sub> Nanoparticles and Bacterial Cellulose.
2016,Arrhythmia management after device removal.
2020,Mechanics and thermal management of stretchable inorganic electronics.
2016,Mining the Quantified Self: Personal Knowledge Discovery as a Challenge for Data Science.
2016,A New Frontier: Integrating Behavioral and Digital Technology to Promote Health Behavior.
2016,[Measurement Error Analysis and Calibration Technique of NTC - Based Body Temperature Sensor].
2016,[Wearable Automatic External Defibrillators].
2020,CIDER: Enabling Robustness-Power Tradeoffs on a Computational Eyeglass.
2016,Instrumented shoes for activity classification in the elderly.
2020,Gaze-enabled Egocentric Video Summarization via Constrained Submodular Maximization.
2016,[Research on the Method of Blood Pressure Monitoring Based on Multiple Parameters of Pulse Wave].
2016,Features and application of wearable biosensors in medical care.
2016,An appropriate shock of the wearable cardioverter-defibrillator in an outpatient setting.
2016,The muscle activation patterns of lower limb during stair climbing at different backpack load.
2016,The design of a purpose-built exergame for fall prediction and prevention for older people.
2020,Medication-related cognitive artifacts used by older adults with heart failure.
2016,Musculoskeletal disorders in construction: A review and a novel system for activity tracking with body area network.
2016,Realizing Low-Energy Classification Systems by Implementing Matrix Multiplication Directly Within an ADC.
2016,Wireless Fidelity Electromagnetic Field Exposure Monitoring With Wearable Body Sensor Networks.
2017,Epileptic Seizure Prediction Based on Multivariate Statistical Process Control of Heart Rate Variability Features.
2019,Surgical Management of Implantation-Related Complications of the Subcutaneous Implantable Cardioverter-Defibrillator.
2016,A Real-Time Health Monitoring System for Remote Cardiac Patients Using Smartphone and Wearable Sensors.
2016,An Energy-Efficient and Scalable Deep Learning/Inference Processor With Tetra-Parallel MIMD Architecture for Big Data Applications.
2016,Gait and balance assessments as early indicators of frailty in patients with known peripheral artery disease.
2016,Asymptomatic atrial fibrillation and risk of stroke.
2016,Long-term response of femoral density to hip implant and bone fracture plate: Computational study using a mechano-biochemical model.
2016,A Wearable EEG-HEG-HRV Multimodal System With Simultaneous Monitoring of tES for Mental Health Management.
2018,Evaluation of the beat-to-beat detection accuracy of PulseOn wearable optical heart rate monitor.
2018,Detection of essential hypertension with physiological signals from wearable devices.
2018,A novel method for assessing the severity of levodopa-induced dyskinesia using wearable sensors.
2018,Robust heart rate estimation using wrist-based PPG signals in the presence of intense physical activities.
2018,Stretchable metal oxide thin film transistors on engineered substrate for electronic skin applications.
2016,Setting the scene: Mobile and wearable technology for managing healthcare and wellbeing.
2016,Wearable devices- from healthy lifestyle to active ageing.
2016,"Wearable technology and ECG processing for fall risk assessment, prevention and detection."
2016,Thin-film microelectronic wearable body sensors.
2016,Comparative testing of piezoelectric and printed strain sensors in characterization of chewing.
2016,An ultra low power feature extraction and classification system for wearable seizure detection.
2016,Context focused older adult mobility and gait assessment.
2016,Automatic vs. clinical assessment of fall risk in older individuals: A proof of concept.
2016,Prediction of Happy-Sad mood from daily behaviors and previous sleep history.
2016,Statically vs dynamically balanced gait: Analysis of a robotic exoskeleton compared with a human.
2016,Estimation of the reaction times in tasks of varying difficulty from the phase coherence of the auditory steady-state response using the least absolute shrinkage and selection operator analysis.
2016,Method for classifying cardiac arrhythmias using photoplethysmography.
2016,A particle filter framework for the estimation of heart rate from ECG signals corrupted by motion artifacts.
2016,Stress of Kindergarten teachers: How we tried to detect and to reduce it by using a small and wearable ECG and acceleration measuring device?
2016,Feasibility of an electrodermal activity ring prototype as a research tool.
2016,Bayesian fusion of algorithms for the robust estimation of respiratory rate from the photoplethysmogram.
2016,Smartwatch-based driver alertness monitoring with wearable motion and physiological sensor.
2016,Wearable real-time ecg monitoring with emergency alert system for scuba diving.
2016,Breathing rate estimation during sleep using audio signal analysis.
2016,Comparison of HRV parameters derived from photoplethysmography and electrocardiography signals.
2016,Is 50 Hz high enough ECG sampling frequency for accurate HRV analysis?
2016,QRS complex detection in ECG signal for wearable devices.
2018,Self-contained diffuse optical imaging system for real-time detection and localization of vascular occlusions.
2018,A supervised learning approach for the robust detection of heart beat in plethysmographic data.
2018,Micro-needle electro-tactile display.
2018,Smart Rehabilitation Garment for posture monitoring.
2018,"Development of the RT-GAIT, a Real-Time feedback device to improve Gait of individuals with stroke."
2018,Cuffless blood pressure estimation from the carotid pulse arrival time using continuous wave radar.
2018,Online detection of tonic-clonic seizures in pediatric patients using ECG and low-complexity incremental novelty detection.
2018,Using wearable sensors for semiology-independent seizure detection - towards ambulatory monitoring of epilepsy.
2016,Context aware falls risk assessment: A case study comparison.
2016,Human motion energy harvesting using a piezoelectric MFC patch.
2016,ECG synthesis from separate wearable bipolar electrodes.
2016,Physical activity classification meets daily life: Review on existing methodologies and open challenges.
2016,Action tagging in a multi-user indoor environment for behavioural analysis purposes.
